,betweenness_centrality,vertex
4810,0.0,11888
4811,0.0,6436
4812,0.0,14725
4813,0.0,20089
4814,0.0,4574
4815,0.0,2019
4816,0.0,11451
4817,0.0,4741
4818,0.0,10708
4819,0.0,20095
4820,0.0,12041
4821,0.0,5139
4822,0.0,10443
4823,0.0,22738
4824,0.0,1119
4825,0.0,8423
4826,0.0,9313
4827,0.0,2729
4828,0.0,19292
4829,0.0,9121
4830,0.0,18719
4831,0.0,3149
4832,0.0,22681
4833,0.0,3738
4834,0.0,5128
4835,0.0,9796
4836,0.0,7802
4837,0.0,16181
4838,0.0,1605
4839,0.0,13127
4840,0.0,4011
4841,0.0,3939
4842,0.0,7696
4843,0.0,6251
4844,0.0,7406
4845,0.0,10151
4846,0.0,8086
4847,0.0,5927
4848,0.0,8796
4849,0.0,17002
4850,0.0,8850
4851,0.0,9438
4852,0.0,12752
4853,0.0,15962
4854,0.0,17774
4855,0.0,15992
4856,0.0,4857
4857,0.0,15652
4858,0.0,20341
4859,0.0,16680
4860,0.0,14038
4861,0.0,18152
4862,0.0,8624
4863,0.0,16749
4864,0.0,2354
4865,0.0,23314
4866,0.0,14640
4867,0.0,21532
4868,0.0,426
4869,0.0,19985
4870,0.0,5514
4871,0.0,5112
4872,0.0,22390
4873,0.0,8735
4874,0.0,13627
4875,0.0,15989
4876,0.0,15123
4877,0.0,15293
4878,0.0,17556
4879,0.0,4618
4880,0.0,14213
4881,0.0,6397
4882,0.0,1625
4883,0.0,23311
4884,0.0,2118
4885,0.0,14900
4886,0.0,898
4887,0.0,23232
4888,0.0,4891
4889,0.0,16957
4890,0.0,21175
4891,0.0,22629
4892,0.0,11018
4893,0.0,15292
4894,0.0,8108
4895,0.0,4910
4896,0.0,3651
4897,0.0,19341
4898,0.0,4167
4899,0.0,22805
4900,0.0,17384
4901,0.0,16643
4902,0.0,2253
4903,0.0,11240
4904,0.0,11832
4905,0.0,19996
4906,0.0,414
4907,0.0,19087
4908,0.0,22128
4909,0.0,6696
4910,0.0,3553
4911,0.0,13676
4912,0.0,16921
4913,0.0,15834
4914,0.0,4851
4915,0.0,9637
4916,0.0,22061
4917,0.0,13440
4918,0.0,23239
4919,0.0,233
4920,0.0,9774
4921,0.0,20603
4922,0.0,6901
4923,0.0,21044
4924,0.0,3362
4925,0.0,5055
4926,0.0,19218
4927,0.0,4822
4928,0.0,15625
4929,0.0,8789
4930,0.0,1344
4931,0.0,17438
4932,0.0,11461
4933,0.0,17228
4934,0.0,14632
4935,0.0,11496
4936,0.0,9200
4937,0.0,9320
4938,0.0,532
4939,0.0,7984
4940,0.0,4726
4941,0.0,11458
4942,0.0,12569
4943,0.0,5628
4944,0.0,9009
4945,0.0,13327
4946,0.0,2159
4947,0.0,17550
4948,0.0,20013
4949,0.0,7329
4950,0.0,12442
4951,0.0,4057
4952,0.0,19997
4953,0.0,19358
4954,0.0,10314
4955,0.0,9290
4956,0.0,10066
4957,0.0,5008
4958,0.0,6257
4959,0.0,21344
4960,0.0,15940
4961,0.0,18156
4962,0.0,14327
4963,0.0,22507
4964,0.0,17964
4965,0.0,16708
4966,0.0,14304
4967,0.0,11418
4968,0.0,18070
4969,0.0,2011
4970,0.0,18115
4971,0.0,18866
4972,0.0,18599
4973,0.0,8139
4974,0.0,11157
4975,0.0,13034
4976,0.0,7297
4977,0.0,9924
4978,0.0,8571
4979,0.0,9543
4980,0.0,13980
4981,0.0,11206
4982,0.0,10607
4983,0.0,3870
4984,0.0,22786
4985,0.0,21138
4986,0.0,5753
4987,0.0,4814
4988,0.0,21715
4989,0.0,3285
4990,0.0,13365
4991,0.0,21894
4992,0.0,19251
4993,0.0,16821
4994,0.0,5325
4995,0.0,924
4996,0.0,20366
4997,0.0,4765
4998,0.0,7686
4999,0.0,8590
5000,0.0,2061
5001,0.0,12598
5002,0.0,19391
5003,0.0,13977
5004,0.0,1276
5005,0.0,22868
5006,0.0,11083
5007,0.0,11952
5008,0.0,8334
5009,0.0,16598
5010,0.0,693
5011,0.0,18331
5012,0.0,1149
5013,0.0,21114
5014,0.0,19136
5015,0.0,1106
5016,0.0,10172
5017,0.0,5316
5018,0.0,20918
5019,0.0,13260
5020,0.0,13180
5021,0.0,9753
5022,0.0,16237
5023,0.0,16547
5024,0.0,7461
5025,0.0,12147
5026,0.0,19545
5027,0.0,12546
5028,0.0,17200
5029,0.0,8855
5030,0.0,14845
5031,0.0,15545
5032,0.0,9201
5033,0.0,17224
5034,0.0,13797
5035,0.0,23120
5036,0.0,20840
5037,0.0,6695
5038,0.0,11063
5039,0.0,17213
5040,0.0,18253
5041,0.0,11934
5042,0.0,9450
5043,0.0,3215
5044,0.0,9105
5045,0.0,19252
5046,0.0,786
5047,0.0,11355
5048,0.0,7258
5049,0.0,20161
5050,0.0,9589
5051,0.0,4757
5052,0.0,10491
5053,0.0,23282
5054,0.0,23118
5055,0.0,3369
5056,0.0,9151
5057,0.0,9762
5058,0.0,2735
5059,0.0,20380
5060,0.0,19357
5061,0.0,17921
5062,0.0,21461
5063,0.0,9676
5064,0.0,11771
5065,0.0,17613
5066,0.0,12252
5067,0.0,15202
5068,0.0,11682
5069,0.0,14808
5070,0.0,4643
5071,0.0,10005
5072,0.0,15428
5073,0.0,19877
5074,0.0,16922
5075,0.0,267
5076,0.0,3601
5077,0.0,4716
5078,0.0,14367
5079,0.0,22922
5080,0.0,5157
5081,0.0,2640
5082,0.0,22806
5083,0.0,17651
5084,0.0,14425
5085,0.0,11107
5086,0.0,18063
5087,0.0,7402
5088,0.0,10180
5089,0.0,2119
5090,0.0,10908
5091,0.0,17427
5092,0.0,17623
5093,0.0,7117
5094,0.0,14987
5095,0.0,8879
5096,0.0,22895
5097,0.0,9060
5098,0.0,15249
5099,0.0,16096
5100,0.0,9533
5101,0.0,8124
5102,0.0,23308
5103,0.0,19340
5104,0.0,17782
5105,0.0,13649
5106,0.0,11158
5107,0.0,11171
5108,0.0,5566
5109,0.0,12584
5110,0.0,14202
5111,0.0,2375
5112,0.0,6349
5113,0.0,13606
5114,0.0,12606
5115,0.0,4542
5116,0.0,14212
5117,0.0,554
5118,0.0,15436
5119,0.0,916
5120,0.0,7493
5121,0.0,18549
5122,0.0,18254
5123,0.0,12227
5124,0.0,5149
5125,0.0,9076
5126,0.0,3373
5127,0.0,8552
5128,0.0,9303
5129,0.0,1465
5130,0.0,21300
5131,0.0,9900
5132,0.0,9871
5133,0.0,15571
5134,0.0,4554
5135,0.0,19364
5136,0.0,6432
5137,0.0,10705
5138,0.0,9548
5139,0.0,20253
5140,0.0,9828
5141,0.0,15954
5142,0.0,5647
5143,0.0,18187
5144,0.0,23163
5145,0.0,18518
5146,0.0,21840
5147,0.0,21816
5148,0.0,15885
5149,0.0,21929
5150,0.0,13650
5151,0.0,20680
5152,0.0,17570
5153,0.0,14855
5154,0.0,22982
5155,0.0,12321
5156,0.0,3499
5157,0.0,2359
5158,0.0,4208
5159,0.0,10970
5160,0.0,10310
5161,0.0,21357
5162,0.0,22607
5163,0.0,8783
5164,0.0,13830
5165,0.0,11284
5166,0.0,17008
5167,0.0,22403
5168,0.0,23027
5169,0.0,9833
5170,0.0,18870
5171,0.0,20475
5172,0.0,20873
5173,0.0,15020
5174,0.0,13520
5175,0.0,8161
5176,0.0,14522
5177,0.0,9752
5178,0.0,2668
5179,0.0,597
5180,0.0,12985
5181,0.0,21324
5182,0.0,23291
5183,0.0,8753
5184,0.0,5186
5185,0.0,5168
5186,0.0,22964
5187,0.0,20239
5188,0.0,22469
5189,0.0,6966
5190,0.0,16691
5191,0.0,16521
5192,0.0,19305
5193,0.0,19746
5194,0.0,17528
5195,0.0,14503
5196,0.0,11999
5197,0.0,13038
5198,0.0,17587
5199,0.0,956
5200,0.0,20334
5201,0.0,4005
5202,0.0,18237
5203,0.0,20469
5204,0.0,10382
5205,0.0,23362
5206,0.0,14655
5207,0.0,20181
5208,0.0,17711
5209,0.0,18780
5210,0.0,12437
5211,0.0,13836
5212,0.0,13795
5213,0.0,9097
5214,0.0,16194
5215,0.0,6345
5216,0.0,21631
5217,0.0,1579
5218,0.0,19347
5219,0.0,2941
5220,0.0,902
5221,0.0,2806
5222,0.0,20757
5223,0.0,2371
5224,0.0,11853
5225,0.0,2446
5226,0.0,2156
5227,0.0,7633
5228,0.0,611
5229,0.0,5199
5230,0.0,574
5231,0.0,3474
5232,0.0,15460
5233,0.0,11594
5234,0.0,4767
5235,0.0,6823
5236,0.0,10279
5237,0.0,11189
5238,0.0,11648
5239,0.0,17302
5240,0.0,6971
5241,0.0,15501
5242,0.0,9275
5243,0.0,865
5244,0.0,11955
5245,0.0,20332
5246,0.0,22302
5247,0.0,18260
5248,0.0,13296
5249,0.0,23001
5250,0.0,15111
5251,0.0,7833
5252,0.0,22979
5253,0.0,15385
5254,0.0,5498
5255,0.0,15357
5256,0.0,9791
5257,0.0,13004
5258,0.0,16244
5259,0.0,17586
5260,0.0,9293
5261,0.0,6495
5262,0.0,21817
5263,0.0,15970
5264,0.0,15328
5265,0.0,3591
5266,0.0,3427
5267,0.0,18439
5268,0.0,10201
5269,0.0,19232
5270,0.0,4932
5271,0.0,8584
5272,0.0,15459
5273,0.0,3569
5274,0.0,8296
5275,0.0,22914
5276,0.0,7005
5277,0.0,19607
5278,0.0,620
5279,0.0,6943
5280,0.0,6346
5281,0.0,20707
5282,0.0,8583
5283,0.0,15968
5284,0.0,10538
5285,0.0,22590
5286,0.0,4032
5287,0.0,2417
5288,0.0,8301
5289,0.0,21783
5290,0.0,12952
5291,0.0,18810
5292,0.0,2453
5293,0.0,14158
5294,0.0,6217
5295,0.0,5102
5296,0.0,701
5297,0.0,11268
5298,0.0,2179
5299,0.0,7269
5300,0.0,7179
5301,0.0,16491
5302,0.0,8399
5303,0.0,8322
5304,0.0,22654
5305,0.0,14210
5306,0.0,21777
5307,0.0,11926
5308,0.0,4855
5309,0.0,17903
5310,0.0,12597
5311,0.0,14700
5312,0.0,2335
5313,0.0,12542
5314,0.0,17111
5315,0.0,22250
5316,0.0,16994
5317,0.0,90
5318,0.0,876
5319,0.0,11988
5320,0.0,19018
5321,0.0,13293
5322,0.0,18240
5323,0.0,13247
5324,0.0,4451
5325,0.0,6114
5326,0.0,16226
5327,0.0,22963
5328,0.0,14597
5329,0.0,2041
5330,0.0,12435
5331,0.0,22954
5332,0.0,6634
5333,0.0,3023
5334,0.0,4671
5335,0.0,12766
5336,0.0,1075
5337,0.0,17647
5338,0.0,11381
5339,0.0,8613
5340,0.0,5685
5341,0.0,13289
5342,0.0,20107
5343,0.0,22621
5344,0.0,447
5345,0.0,5805
5346,0.0,15391
5347,0.0,17040
5348,0.0,18629
5349,0.0,22500
5350,0.0,6965
5351,0.0,6336
5352,0.0,7146
5353,0.0,14922
5354,0.0,23352
5355,0.0,16937
5356,0.0,5595
5357,0.0,12669
5358,0.0,17281
5359,0.0,15515
5360,0.0,4834
5361,0.0,22584
5362,0.0,8937
5363,0.0,2750
5364,0.0,17925
5365,0.0,17736
5366,0.0,12376
5367,0.0,22202
5368,0.0,11032
5369,0.0,7010
5370,0.0,4941
5371,0.0,23277
5372,0.0,7699
5373,0.0,7039
5374,0.0,5328
5375,0.0,6433
5376,0.0,5684
5377,0.0,19990
5378,0.0,4368
5379,0.0,21684
5380,0.0,4685
5381,0.0,11813
5382,0.0,15267
5383,0.0,1771
5384,0.0,15922
5385,0.0,13333
5386,0.0,5279
5387,0.0,18903
5388,0.0,8395
5389,0.0,22834
5390,0.0,7853
5391,0.0,14380
5392,0.0,19196
5393,0.0,2239
5394,0.0,21663
5395,0.0,8171
5396,0.0,15348
5397,0.0,20753
5398,0.0,19750
5399,0.0,13350
5400,0.0,21973
5401,0.0,10477
5402,0.0,9147
5403,0.0,8260
5404,0.0,8012
5405,0.0,11669
5406,0.0,178
5407,0.0,14548
5408,0.0,15107
5409,0.0,14821
5410,0.0,15352
5411,0.0,7274
5412,0.0,2272
5413,0.0,18104
5414,0.0,18239
5415,0.0,9718
5416,0.0,17767
5417,0.0,17028
5418,0.0,430
5419,0.0,4201
5420,0.0,21561
5421,0.0,17988
5422,0.0,19671
5423,0.0,7072
5424,0.0,8393
5425,0.0,15204
5426,0.0,4456
5427,0.0,282
5428,0.0,23271
5429,0.0,12141
5430,0.0,13838
5431,0.0,12332
5432,0.0,8805
5433,0.0,22923
5434,0.0,21607
5435,0.0,15361
5436,0.0,14270
5437,0.0,22379
5438,0.0,9369
5439,0.0,19822
5440,0.0,10731
5441,0.0,12071
5442,0.0,17933
5443,0.0,7854
5444,0.0,22411
5445,0.0,13487
5446,0.0,16448
5447,0.0,19016
5448,0.0,2077
5449,0.0,13889
5450,0.0,20197
5451,0.0,7261
5452,0.0,21900
5453,0.0,22639
5454,0.0,4362
5455,0.0,20213
5456,0.0,2346
5457,0.0,8782
5458,0.0,7186
5459,0.0,17166
5460,0.0,12234
5461,0.0,14172
5462,0.0,7309
5463,0.0,15930
5464,0.0,3735
5465,0.0,18720
5466,0.0,13817
5467,0.0,22431
5468,0.0,970
5469,0.0,17291
5470,0.0,15024
5471,0.0,21105
5472,0.0,13207
5473,0.0,12064
5474,0.0,19394
5475,0.0,5802
5476,0.0,10750
5477,0.0,8085
5478,0.0,17469
5479,0.0,3139
5480,0.0,7048
5481,0.0,22372
5482,0.0,2084
5483,0.0,15412
5484,0.0,8808
5485,0.0,16122
5486,0.0,9529
5487,0.0,8788
5488,0.0,10646
5489,0.0,10859
5490,0.0,19195
5491,0.0,8775
5492,0.0,10606
5493,0.0,4637
5494,0.0,11257
5495,0.0,22994
5496,0.0,18135
5497,0.0,10313
5498,0.0,8749
5499,0.0,16592
5500,0.0,7158
5501,0.0,21471
5502,0.0,8966
5503,0.0,16104
5504,0.0,19919
5505,0.0,1573
5506,0.0,10662
5507,0.0,11637
5508,0.0,22323
5509,0.0,12510
5510,0.0,12774
5511,0.0,9782
5512,0.0,16757
5513,0.0,21594
5514,0.0,11500
5515,0.0,20487
5516,0.0,283
5517,0.0,17708
5518,0.0,16613
5519,0.0,10350
5520,0.0,11112
5521,0.0,16331
5522,0.0,18423
5523,0.0,18551
5524,0.0,22196
5525,0.0,16418
5526,0.0,16013
5527,0.0,17102
5528,0.0,2687
5529,0.0,14627
5530,0.0,19734
5531,0.0,19024
5532,0.0,14300
5533,0.0,12289
5534,0.0,20422
5535,0.0,7138
5536,0.0,3725
5537,0.0,5273
5538,0.0,23086
5539,0.0,7125
5540,0.0,15907
5541,0.0,17618
5542,0.0,9936
5543,0.0,11729
5544,0.0,524
5545,0.0,10854
5546,0.0,22212
5547,0.0,3791
5548,0.0,9057
5549,0.0,16480
5550,0.0,9335
5551,0.0,408
5552,0.0,12094
5553,0.0,7240
5554,0.0,8457
5555,0.0,2979
5556,0.0,16240
5557,0.0,22843
5558,0.0,18601
5559,0.0,5754
5560,0.0,19043
5561,0.0,4734
5562,0.0,6935
5563,0.0,20713
5564,0.0,7407
5565,0.0,23369
5566,0.0,12441
5567,0.0,11176
5568,0.0,5895
5569,0.0,10157
5570,0.0,19205
5571,0.0,17098
5572,0.0,17133
5573,0.0,12024
5574,0.0,21111
5575,0.0,405
5576,0.0,21771
5577,0.0,19030
5578,0.0,16836
5579,0.0,9067
5580,0.0,15381
5581,0.0,6365
5582,0.0,13937
5583,0.0,16354
5584,0.0,13751
5585,0.0,18681
5586,0.0,7804
5587,0.0,4783
5588,0.0,20955
5589,0.0,14470
5590,0.0,18408
5591,0.0,16251
5592,0.0,2433
5593,0.0,10041
5594,0.0,2259
5595,0.0,16390
5596,0.0,9870
5597,0.0,14596
5598,0.0,15729
5599,0.0,2779
5600,0.0,9664
5601,0.0,21258
5602,0.0,6535
5603,0.0,1072
5604,0.0,15856
5605,0.0,8521
5606,0.0,17870
5607,0.0,21892
5608,0.0,22040
5609,0.0,16735
5610,0.0,1868
5611,0.0,23170
5612,0.0,4681
5613,0.0,1159
5614,0.0,16610
5615,0.0,1476
5616,0.0,6538
5617,0.0,18428
5618,0.0,16974
5619,0.0,19819
5620,0.0,22332
5621,0.0,16844
5622,0.0,7791
5623,0.0,9520
5624,0.0,18548
5625,0.0,23143
5626,0.0,19534
5627,0.0,20045
5628,0.0,6250
5629,0.0,4930
5630,0.0,17667
5631,0.0,801
5632,0.0,10921
5633,0.0,10207
5634,0.0,2747
5635,0.0,11117
5636,0.0,7176
5637,0.0,23191
5638,0.0,23100
5639,0.0,4774
5640,0.0,1515
5641,0.0,12839
5642,0.0,9319
5643,0.0,17505
5644,0.0,19845
5645,0.0,11118
5646,0.0,14012
5647,0.0,17974
5648,0.0,3647
5649,0.0,21626
5650,0.0,16926
5651,0.0,5848
5652,0.0,6171
5653,0.0,12383
5654,0.0,16070
5655,0.0,11779
5656,0.0,3668
5657,0.0,23045
5658,0.0,11295
5659,0.0,11345
5660,0.0,14150
5661,0.0,12286
5662,0.0,6242
5663,0.0,735
5664,0.0,9780
5665,0.0,18054
5666,0.0,14824
5667,0.0,9092
5668,0.0,15568
5669,0.0,23175
5670,0.0,9865
5671,0.0,10670
5672,0.0,17459
5673,0.0,7701
5674,0.0,11160
5675,0.0,17402
5676,0.0,13283
5677,0.0,93
5678,0.0,17435
5679,0.0,22640
5680,0.0,8135
5681,0.0,12667
5682,0.0,1151
5683,0.0,21766
5684,0.0,7908
5685,0.0,17209
5686,0.0,22567
5687,0.0,15618
5688,0.0,14092
5689,0.0,20635
5690,0.0,10842
5691,0.0,5547
5692,0.0,21908
5693,0.0,10392
5694,0.0,10912
5695,0.0,20097
5696,0.0,10204
5697,0.0,13772
5698,0.0,5354
5699,0.0,23142
5700,0.0,10393
5701,0.0,6477
5702,0.0,22408
5703,0.0,18640
5704,0.0,15748
5705,0.0,7059
5706,0.0,11403
5707,0.0,21453
5708,0.0,14652
5709,0.0,1146
5710,0.0,13124
5711,0.0,1251
5712,0.0,19240
5713,0.0,2086
5714,0.0,5091
5715,0.0,19498
5716,0.0,9988
5717,0.0,1917
5718,0.0,5318
5719,0.0,17210
5720,0.0,6762
5721,0.0,7704
5722,0.0,15282
5723,0.0,4907
5724,0.0,14087
5725,0.0,21939
5726,0.0,10465
5727,0.0,3529
5728,0.0,16630
5729,0.0,8957
5730,0.0,10967
5731,0.0,745
5732,0.0,15583
5733,0.0,4158
5734,0.0,3783
5735,0.0,6679
5736,0.0,1568
5737,0.0,19352
5738,0.0,5269
5739,0.0,1712
5740,0.0,15022
5741,0.0,13884
5742,0.0,14288
5743,0.0,12440
5744,0.0,19216
5745,0.0,21693
5746,0.0,2676
5747,0.0,5824
5748,0.0,9261
5749,0.0,16321
5750,0.0,17610
5751,0.0,17549
5752,0.0,17474
5753,0.0,7865
5754,0.0,20376
5755,0.0,20365
5756,0.0,18562
5757,0.0,2972
5758,0.0,20075
5759,0.0,1350
5760,0.0,22949
5761,0.0,1760
5762,0.0,770
5763,0.0,19317
5764,0.0,13137
5765,0.0,16769
5766,0.0,15613
5767,0.0,22117
5768,0.0,22968
5769,0.0,6141
5770,0.0,4426
5771,0.0,20728
5772,0.0,5897
5773,0.0,12148
5774,0.0,10812
5775,0.0,704
5776,0.0,20410
5777,0.0,14047
5778,0.0,1029
5779,0.0,3570
5780,0.0,20772
5781,0.0,16793
5782,0.0,22490
5783,0.0,8221
5784,0.0,5818
5785,0.0,7231
5786,0.0,7078
5787,0.0,3785
5788,0.0,19293
5789,0.0,8771
5790,0.0,21081
5791,0.0,21393
5792,0.0,5033
5793,0.0,10896
5794,0.0,9014
5795,0.0,19068
5796,0.0,4820
5797,0.0,15312
5798,0.0,15296
5799,0.0,10283
5800,0.0,22407
5801,0.0,4874
5802,0.0,1004
5803,0.0,10534
5804,0.0,22517
5805,0.0,2144
5806,0.0,11989
5807,0.0,866
5808,0.0,7212
5809,0.0,3067
5810,0.0,21133
5811,0.0,18095
5812,0.0,13401
5813,0.0,8616
5814,0.0,7837
5815,0.0,20911
5816,0.0,13900
5817,0.0,8895
5818,0.0,23072
5819,0.0,21078
5820,0.0,17386
5821,0.0,19493
5822,0.0,22827
5823,0.0,19871
5824,0.0,19680
5825,0.0,11937
5826,0.0,533
5827,0.0,22661
5828,0.0,15375
5829,0.0,20442
5830,0.0,11108
5831,0.0,16991
5832,0.0,6054
5833,0.0,8743
5834,0.0,20850
5835,0.0,10092
5836,0.0,18872
5837,0.0,11330
5838,0.0,21519
5839,0.0,14588
5840,0.0,18479
5841,0.0,9698
5842,0.0,2816
5843,0.0,907
5844,0.0,22597
5845,0.0,19108
5846,0.0,22465
5847,0.0,8489
5848,0.0,20574
5849,0.0,20415
5850,0.0,20307
5851,0.0,12188
5852,0.0,20595
5853,0.0,4333
5854,0.0,14590
5855,0.0,10660
5856,0.0,23181
5857,0.0,2053
5858,0.0,18643
5859,0.0,19331
5860,0.0,13088
5861,0.0,10504
5862,0.0,3758
5863,0.0,7514
5864,0.0,14066
5865,0.0,22831
5866,0.0,6222
5867,0.0,9547
5868,0.0,7126
5869,0.0,7403
5870,0.0,2666
5871,0.0,6528
5872,0.0,17220
5873,0.0,15516
5874,0.0,2209
5875,0.0,16915
5876,0.0,8519
5877,0.0,5364
5878,0.0,11437
5879,0.0,11149
5880,0.0,21164
5881,0.0,17462
5882,0.0,7601
5883,0.0,9456
5884,0.0,8449
5885,0.0,16320
5886,0.0,15349
5887,0.0,20687
5888,0.0,22021
5889,0.0,17226
5890,0.0,12016
5891,0.0,10748
5892,0.0,5383
5893,0.0,4674
5894,0.0,7486
5895,0.0,2337
5896,0.0,10525
5897,0.0,16026
5898,0.0,20278
5899,0.0,21100
5900,0.0,15591
5901,0.0,2983
5902,0.0,10181
5903,0.0,19375
5904,0.0,10624
5905,0.0,4467
5906,0.0,7978
5907,0.0,10554
5908,0.0,17732
5909,0.0,19012
5910,0.0,9494
5911,0.0,4557
5912,0.0,20665
5913,0.0,655
5914,0.0,21911
5915,0.0,12043
5916,0.0,8570
5917,0.0,3608
5918,0.0,2905
5919,0.0,16889
5920,0.0,20069
5921,0.0,14724
5922,0.0,20743
5923,0.0,16772
5924,0.0,11951
5925,0.0,20675
5926,0.0,20759
5927,0.0,19682
5928,0.0,10553
5929,0.0,13585
5930,0.0,1227
5931,0.0,2748
5932,0.0,3144
5933,0.0,21876
5934,0.0,17905
5935,0.0,23071
5936,0.0,3575
5937,0.0,16065
5938,0.0,2891
5939,0.0,22684
5940,0.0,470
5941,0.0,12317
5942,0.0,3324
5943,0.0,10551
5944,0.0,18036
5945,0.0,16389
5946,0.0,18480
5947,0.0,5873
5948,0.0,10745
5949,0.0,462
5950,0.0,5951
5951,0.0,12672
5952,0.0,19378
5953,0.0,19066
5954,0.0,8195
5955,0.0,6256
5956,0.0,4672
5957,0.0,7735
5958,0.0,19661
5959,0.0,21831
5960,0.0,17053
5961,0.0,17603
5962,0.0,15833
5963,0.0,12379
5964,0.0,12981
5965,0.0,22121
5966,0.0,19453
5967,0.0,18462
5968,0.0,4226
5969,0.0,21516
5970,0.0,7507
5971,0.0,11320
5972,0.0,5773
5973,0.0,8169
5974,0.0,12706
5975,0.0,4644
5976,0.0,5052
5977,0.0,18470
5978,0.0,11708
5979,0.0,14673
5980,0.0,22589
5981,0.0,5898
5982,0.0,18075
5983,0.0,10847
5984,0.0,7893
5985,0.0,19123
5986,0.0,20708
5987,0.0,14448
5988,0.0,12400
5989,0.0,1450
5990,0.0,22794
5991,0.0,12545
5992,0.0,22855
5993,0.0,8472
5994,0.0,10625
5995,0.0,13450
5996,0.0,14515
5997,0.0,18812
5998,0.0,11974
5999,0.0,13647
6000,0.0,14489
6001,0.0,22595
6002,0.0,7937
6003,0.0,113
6004,0.0,19979
6005,0.0,11897
6006,0.0,8556
6007,0.0,13386
6008,0.0,3976
6009,0.0,517
6010,0.0,18934
6011,0.0,788
6012,0.0,16147
6013,0.0,4045
6014,0.0,7343
6015,0.0,17843
6016,0.0,3384
6017,0.0,1867
6018,0.0,23251
6019,0.0,9460
6020,0.0,586
6021,0.0,3375
6022,0.0,6489
6023,0.0,2917
6024,0.0,11414
6025,0.0,15848
6026,0.0,21126
6027,0.0,16021
6028,0.0,13862
6029,0.0,1035
6030,0.0,18164
6031,0.0,12100
6032,0.0,19405
6033,0.0,20905
6034,0.0,21274
6035,0.0,20506
6036,0.0,3041
6037,0.0,14619
6038,0.0,17539
6039,0.0,14886
6040,0.0,16685
6041,0.0,7584
6042,0.0,3731
6043,0.0,14643
6044,0.0,21407
6045,0.0,15532
6046,0.0,3322
6047,0.0,22941
6048,0.0,15217
6049,0.0,23281
6050,0.0,14383
6051,0.0,19890
6052,0.0,19063
6053,0.0,22429
6054,0.0,2224
6055,0.0,15626
6056,0.0,20935
6057,0.0,4564
6058,0.0,22030
6059,0.0,21910
6060,0.0,18365
6061,0.0,22951
6062,0.0,10500
6063,0.0,15119
6064,0.0,23171
6065,0.0,21591
6066,0.0,5707
6067,0.0,7370
6068,0.0,16357
6069,0.0,15468
6070,0.0,634
6071,0.0,10919
6072,0.0,16682
6073,0.0,7678
6074,0.0,19726
6075,0.0,23327
6076,0.0,15910
6077,0.0,333
6078,0.0,20177
6079,0.0,20539
6080,0.0,10476
6081,0.0,4077
6082,0.0,4683
6083,0.0,22886
6084,0.0,17583
6085,0.0,8127
6086,0.0,8483
6087,0.0,15458
6088,0.0,17802
6089,0.0,20538
6090,0.0,16697
6091,0.0,17688
6092,0.0,22686
6093,0.0,10862
6094,0.0,2457
6095,0.0,22518
6096,0.0,15754
6097,0.0,1389
6098,0.0,6131
6099,0.0,2256
6100,0.0,5134
6101,0.0,9243
6102,0.0,18897
6103,0.0,16820
6104,0.0,9969
6105,0.0,9525
6106,0.0,13326
6107,0.0,12914
6108,0.0,10196
6109,0.0,13685
6110,0.0,16765
6111,0.0,11828
6112,0.0,11785
6113,0.0,16232
6114,0.0,16669
6115,0.0,11155
6116,0.0,9923
6117,0.0,19439
6118,0.0,14760
6119,0.0,23026
6120,0.0,129
6121,0.0,17749
6122,0.0,14345
6123,0.0,14140
6124,0.0,18445
6125,0.0,11054
6126,0.0,17267
6127,0.0,18825
6128,0.0,17908
6129,0.0,19555
6130,0.0,13040
6131,0.0,12055
6132,0.0,13072
6133,0.0,22736
6134,0.0,6488
6135,0.0,15471
6136,0.0,7512
6137,0.0,836
6138,0.0,18313
6139,0.0,7571
6140,0.0,11474
6141,0.0,4099
6142,0.0,6283
6143,0.0,6675
6144,0.0,1367
6145,0.0,3089
6146,0.0,5525
6147,0.0,20405
6148,0.0,13433
6149,0.0,21965
6150,0.0,16759
6151,0.0,16370
6152,0.0,2369
6153,0.0,17949
6154,0.0,1221
6155,0.0,3704
6156,0.0,22331
6157,0.0,6765
6158,0.0,4838
6159,0.0,8176
6160,0.0,13006
6161,0.0,8784
6162,0.0,9901
6163,0.0,22314
6164,0.0,20939
6165,0.0,13879
6166,0.0,17121
6167,0.0,8276
6168,0.0,10863
6169,0.0,6950
6170,0.0,21230
6171,0.0,13468
6172,0.0,5241
6173,0.0,4387
6174,0.0,15308
6175,0.0,3333
6176,0.0,9183
6177,0.0,461
6178,0.0,2392
6179,0.0,1615
6180,0.0,21224
6181,0.0,7280
6182,0.0,7590
6183,0.0,18061
6184,0.0,10372
6185,0.0,20762
6186,0.0,20483
6187,0.0,19220
6188,0.0,20732
6189,0.0,8962
6190,0.0,20011
6191,0.0,744
6192,0.0,20270
6193,0.0,16973
6194,0.0,15921
6195,0.0,15046
6196,0.0,11939
6197,0.0,19906
6198,0.0,13888
6199,0.0,12532
6200,0.0,5811
6201,0.0,11141
6202,0.0,13025
6203,0.0,7869
6204,0.0,12215
6205,0.0,15063
6206,0.0,13156
6207,0.0,16281
6208,0.0,4048
6209,0.0,23348
6210,0.0,22483
6211,0.0,5266
6212,0.0,16699
