,Node,pagerank_centrality
4542,4110,4.3169049816391395e-05
4543,4111,4.3169049816391395e-05
4544,4118,4.3169049816391395e-05
4545,4109,4.3169049816391395e-05
4546,4108,4.3169049816391395e-05
4547,4117,4.3169049816391395e-05
4548,4115,4.3169049816391395e-05
4549,4120,4.3169049816391395e-05
4550,4116,4.3169049816391395e-05
4551,5072,4.3168166564222664e-05
4552,4129,4.3161168782743826e-05
4553,20042,4.3160401089865016e-05
4554,1880,4.3158423139477717e-05
4555,1265,4.31556716954454e-05
4556,10966,4.3153073074135574e-05
4557,9359,4.315261197372046e-05
4558,5231,4.3150778531824666e-05
4559,5230,4.3150778531824666e-05
4560,5229,4.3150778531824666e-05
4561,5233,4.3150778531824666e-05
4562,5237,4.3150778531824666e-05
4563,5238,4.3150778531824666e-05
4564,5232,4.3150778531824666e-05
4565,5234,4.3150778531824666e-05
4566,10967,4.3150214765281065e-05
4567,6595,4.315014280815867e-05
4568,16800,4.314920661748646e-05
4569,2289,4.314920661748646e-05
4570,16831,4.314920661748646e-05
4571,16839,4.314920661748646e-05
4572,654,4.314920661748646e-05
4573,2287,4.314920661748646e-05
4574,2288,4.314920661748646e-05
4575,16809,4.314920661748646e-05
4576,16814,4.314920661748646e-05
4577,16830,4.314920661748646e-05
4578,653,4.314920661748646e-05
4579,652,4.314920661748646e-05
4580,646,4.314920661748646e-05
4581,16829,4.314920661748646e-05
4582,16828,4.314920661748646e-05
4583,16808,4.314920661748646e-05
4584,16810,4.314920661748646e-05
4585,660,4.314920661748646e-05
4586,2290,4.314920661748646e-05
4587,1480,4.314920661748646e-05
4588,642,4.314920661748646e-05
4589,645,4.314920661748646e-05
4590,16838,4.314920661748646e-05
4591,2284,4.314920661748646e-05
4592,16837,4.314920661748646e-05
4593,16836,4.314920661748646e-05
4594,16835,4.314920661748646e-05
4595,16834,4.314920661748646e-05
4596,16833,4.314920661748646e-05
4597,16812,4.314920661748646e-05
4598,16832,4.314920661748646e-05
4599,2279,4.314920661748646e-05
4600,16813,4.314920661748646e-05
4601,2285,4.314920661748646e-05
4602,2286,4.314920661748646e-05
4603,16827,4.314920661748646e-05
4604,16826,4.314920661748646e-05
4605,655,4.314920661748646e-05
4606,16811,4.314920661748646e-05
4607,13694,4.314920661748646e-05
4608,16806,4.314920661748646e-05
4609,13695,4.314920661748646e-05
4610,16805,4.314920661748646e-05
4611,16804,4.314920661748646e-05
4612,16803,4.314920661748646e-05
4613,16802,4.314920661748646e-05
4614,16817,4.314920661748646e-05
4615,16824,4.314920661748646e-05
4616,16801,4.314920661748646e-05
4617,13696,4.314920661748646e-05
4618,657,4.314920661748646e-05
4619,648,4.314920661748646e-05
4620,656,4.314920661748646e-05
4621,13699,4.314920661748646e-05
4622,13698,4.314920661748646e-05
4623,16816,4.314920661748646e-05
4624,13693,4.314920661748646e-05
4625,16815,4.314920661748646e-05
4626,13692,4.314920661748646e-05
4627,651,4.314920661748646e-05
4628,659,4.314920661748646e-05
4629,16823,4.314920661748646e-05
4630,650,4.314920661748646e-05
4631,649,4.314920661748646e-05
4632,16807,4.314920661748646e-05
4633,2293,4.314920661748646e-05
4634,2280,4.314920661748646e-05
4635,2294,4.314920661748646e-05
4636,2296,4.314920661748646e-05
4637,647,4.314920661748646e-05
4638,2281,4.314920661748646e-05
4639,13690,4.314920661748646e-05
4640,2282,4.314920661748646e-05
4641,13691,4.314920661748646e-05
4642,2278,4.314920661748646e-05
4643,13937,4.314920661748646e-05
4644,643,4.314920661748646e-05
4645,13938,4.314920661748646e-05
4646,13940,4.314920661748646e-05
4647,13941,4.314920661748646e-05
4648,13942,4.314920661748646e-05
4649,21323,4.314920661748646e-05
4650,21322,4.314920661748646e-05
4651,21321,4.314920661748646e-05
4652,21320,4.314920661748646e-05
4653,21319,4.314920661748646e-05
4654,21318,4.314920661748646e-05
4655,21317,4.314920661748646e-05
4656,21316,4.314920661748646e-05
4657,21315,4.314920661748646e-05
4658,21306,4.314920661748646e-05
4659,21307,4.314920661748646e-05
4660,21314,4.314920661748646e-05
4661,21313,4.314920661748646e-05
4662,21312,4.314920661748646e-05
4663,21311,4.314920661748646e-05
4664,21308,4.314920661748646e-05
4665,21309,4.314920661748646e-05
4666,21310,4.314920661748646e-05
4667,13939,4.314920661748646e-05
4668,644,4.314920661748646e-05
4669,13936,4.314920661748646e-05
4670,16302,4.314920661748646e-05
4671,16305,4.314920661748646e-05
4672,13932,4.314920661748646e-05
4673,16841,4.314920661748646e-05
4674,13933,4.314920661748646e-05
4675,16840,4.314920661748646e-05
4676,16303,4.314920661748646e-05
4677,16300,4.314920661748646e-05
4678,13934,4.314920661748646e-05
4679,16299,4.314920661748646e-05
4680,13935,4.314920661748646e-05
4681,10733,4.3147803507867804e-05
4682,636,4.314691826905811e-05
4683,6262,4.314645526534767e-05
4684,6236,4.314645526534767e-05
4685,6245,4.314645526534767e-05
4686,6243,4.314645526534767e-05
4687,690,4.314544006732218e-05
4688,12941,4.314382395770635e-05
4689,13921,4.3141124159837345e-05
4690,13909,4.3141124159837345e-05
4691,848,4.3140092201036143e-05
4692,406,4.31396805996234e-05
4693,5681,4.313283918806924e-05
4694,2579,4.313143016882099e-05
4695,16924,4.3131365212958085e-05
4696,18452,4.312787941809206e-05
4697,18449,4.312787941809206e-05
4698,18450,4.312787941809206e-05
4699,18454,4.312787941809206e-05
4700,18451,4.312787941809206e-05
4701,2483,4.312675564638404e-05
4702,2796,4.3125625383827804e-05
4703,1264,4.312501406225102e-05
4704,1012,4.312466597907976e-05
4705,20695,4.3123965840550137e-05
4706,20685,4.3123965840550137e-05
4707,20689,4.3123965840550137e-05
4708,20690,4.3123965840550137e-05
4709,20694,4.3123965840550137e-05
4710,20698,4.3123965840550137e-05
4711,20688,4.3123965840550137e-05
4712,20702,4.3123965840550137e-05
4713,20699,4.3123965840550137e-05
4714,20686,4.3123965840550137e-05
4715,20700,4.3123965840550137e-05
4716,20701,4.3123965840550137e-05
4717,1303,4.3123848702001364e-05
4718,6582,4.3121808784354135e-05
4719,9282,4.3118752885620265e-05
4720,13845,4.311717336314965e-05
4721,14575,4.311574148785139e-05
4722,6155,4.3112700784537215e-05
4723,6890,4.310972366106143e-05
4724,6898,4.310972366106143e-05
4725,6903,4.310972366106143e-05
4726,6330,4.310954879132431e-05
4727,16278,4.310909937116082e-05
4728,17416,4.310834127675021e-05
4729,17417,4.310834127675021e-05
4730,17415,4.310834127675021e-05
4731,7974,4.3106621827145436e-05
4732,7975,4.3106621827145436e-05
4733,7985,4.3106621827145436e-05
4734,7984,4.3106621827145436e-05
4735,7983,4.3106621827145436e-05
4736,7977,4.3106621827145436e-05
4737,7978,4.3106621827145436e-05
4738,7982,4.3106621827145436e-05
4739,7979,4.3106621827145436e-05
4740,7981,4.3106621827145436e-05
4741,7973,4.3106621827145436e-05
4742,7976,4.3106621827145436e-05
4743,2048,4.3105605841332744e-05
4744,15607,4.310425468947774e-05
4745,22927,4.310421374546543e-05
4746,22926,4.310421374546543e-05
4747,22928,4.310421374546543e-05
4748,22929,4.310421374546543e-05
4749,22930,4.310421374546543e-05
4750,22931,4.310421374546543e-05
4751,16971,4.310327907111235e-05
4752,12829,4.310320067069832e-05
4753,3136,4.310216737061357e-05
4754,18157,4.3102143675161e-05
4755,18161,4.3102143675161e-05
4756,18160,4.3102143675161e-05
4757,18159,4.3102143675161e-05
4758,18158,4.3102143675161e-05
4759,11217,4.309977583738863e-05
4760,5391,4.309882630816539e-05
4761,12524,4.309758786336786e-05
4762,12532,4.309758786336786e-05
4763,12530,4.309758786336786e-05
4764,1185,4.309638523776608e-05
4765,17661,4.30962419984338e-05
4766,17663,4.30962419984338e-05
4767,5207,4.309604287093909e-05
4768,21189,4.3094445555151474e-05
4769,3775,4.3092882052509944e-05
4770,3781,4.3092882052509944e-05
4771,4631,4.3091203986340085e-05
4772,8235,4.30906808023416e-05
4773,8238,4.30906808023416e-05
4774,8240,4.30906808023416e-05
4775,8233,4.30906808023416e-05
4776,12384,4.308820018836961e-05
4777,12362,4.308820018836961e-05
4778,17220,4.308628214850895e-05
4779,18958,4.308482927195915e-05
4780,15239,4.308252087518515e-05
4781,15230,4.308252087518515e-05
4782,15235,4.308252087518515e-05
4783,15229,4.308252087518515e-05
4784,15231,4.308252087518515e-05
4785,15232,4.308252087518515e-05
4786,15233,4.308252087518515e-05
4787,15234,4.308252087518515e-05
4788,15228,4.308252087518515e-05
4789,15237,4.308252087518515e-05
4790,15238,4.308252087518515e-05
4791,15242,4.308252087518515e-05
4792,15241,4.308252087518515e-05
4793,15240,4.308252087518515e-05
4794,6307,4.3081691530729716e-05
4795,6289,4.3081691530729716e-05
4796,6313,4.3081691530729716e-05
4797,6301,4.3081691530729716e-05
4798,4782,4.308154500069355e-05
4799,4781,4.308154500069355e-05
4800,4798,4.308154500069355e-05
4801,4796,4.308154500069355e-05
4802,4780,4.308154500069355e-05
4803,4784,4.308154500069355e-05
4804,4785,4.308154500069355e-05
4805,4786,4.308154500069355e-05
4806,4787,4.308154500069355e-05
4807,4788,4.308154500069355e-05
4808,4789,4.308154500069355e-05
4809,4790,4.308154500069355e-05
4810,4791,4.308154500069355e-05
4811,4793,4.308154500069355e-05
4812,4794,4.308154500069355e-05
4813,4795,4.308154500069355e-05
4814,4783,4.308154500069355e-05
4815,12877,4.308145870794944e-05
4816,12878,4.308145870794944e-05
4817,793,4.308000150662424e-05
4818,2658,4.3078589383670446e-05
4819,3201,4.307808702867345e-05
4820,12333,4.3077473547236506e-05
4821,11821,4.3077294201533606e-05
4822,14559,4.3075841556442646e-05
4823,14558,4.3075841556442646e-05
4824,14547,4.3075841556442646e-05
4825,14548,4.3075841556442646e-05
4826,14549,4.3075841556442646e-05
4827,14570,4.3075841556442646e-05
4828,14564,4.3075841556442646e-05
4829,6062,4.3075730679208616e-05
4830,6041,4.3075730679208616e-05
4831,2567,4.307314906989628e-05
4832,2574,4.307314906989628e-05
4833,17799,4.307282164961879e-05
4834,6639,4.307206956957444e-05
4835,6664,4.307206956957444e-05
4836,6650,4.307206956957444e-05
4837,11688,4.307071860321241e-05
4838,20844,4.3070583093137426e-05
4839,20845,4.3070583093137426e-05
4840,20847,4.3070583093137426e-05
4841,13724,4.306712380929378e-05
4842,12639,4.306710834376399e-05
4843,18972,4.306707664102199e-05
4844,11864,4.306377662947538e-05
4845,4605,4.3061967209206545e-05
4846,1072,4.306153345872875e-05
4847,3973,4.306018951250944e-05
4848,6636,4.30589487158431e-05
4849,6656,4.30589487158431e-05
4850,6676,4.30589487158431e-05
4851,6633,4.30589487158431e-05
4852,6640,4.30589487158431e-05
4853,13777,4.305675778860692e-05
4854,13774,4.305675778860692e-05
4855,14912,4.305675778860692e-05
4856,13760,4.305675778860692e-05
4857,14911,4.305675778860692e-05
4858,23285,4.305675778860692e-05
4859,5655,4.305675778860692e-05
4860,13775,4.305675778860692e-05
4861,5659,4.305675778860692e-05
4862,14901,4.305675778860692e-05
4863,14908,4.305675778860692e-05
4864,14909,4.305675778860692e-05
4865,5651,4.305675778860692e-05
4866,14910,4.305675778860692e-05
4867,13779,4.305675778860692e-05
4868,14902,4.305675778860692e-05
4869,13772,4.305675778860692e-05
4870,4982,4.305675778860692e-05
4871,13770,4.305675778860692e-05
4872,13771,4.305675778860692e-05
4873,4981,4.305675778860692e-05
4874,4968,4.305675778860692e-05
4875,4969,4.305675778860692e-05
4876,4971,4.305675778860692e-05
4877,4984,4.305675778860692e-05
4878,4972,4.305675778860692e-05
4879,4973,4.305675778860692e-05
4880,4974,4.305675778860692e-05
4881,4975,4.305675778860692e-05
4882,4976,4.305675778860692e-05
4883,4978,4.305675778860692e-05
4884,4983,4.305675778860692e-05
4885,14906,4.305675778860692e-05
4886,23286,4.305675778860692e-05
4887,13766,4.305675778860692e-05
4888,14903,4.305675778860692e-05
4889,13761,4.305675778860692e-05
4890,13763,4.305675778860692e-05
4891,13764,4.305675778860692e-05
4892,13765,4.305675778860692e-05
4893,4987,4.305675778860692e-05
4894,14904,4.305675778860692e-05
4895,23287,4.305675778860692e-05
4896,14907,4.305675778860692e-05
4897,4985,4.305675778860692e-05
4898,14905,4.305675778860692e-05
4899,13767,4.305675778860692e-05
4900,13768,4.305675778860692e-05
4901,13769,4.305675778860692e-05
4902,13762,4.305675778860692e-05
4903,4979,4.305675778860692e-05
4904,23302,4.305675778860692e-05
4905,12810,4.305675778860692e-05
4906,12824,4.305675778860692e-05
4907,12823,4.305675778860692e-05
4908,13778,4.305675778860692e-05
4909,12822,4.305675778860692e-05
4910,12821,4.305675778860692e-05
4911,23304,4.305675778860692e-05
4912,23303,4.305675778860692e-05
4913,23296,4.305675778860692e-05
4914,12807,4.305675778860692e-05
4915,12808,4.305675778860692e-05
4916,12809,4.305675778860692e-05
4917,12820,4.305675778860692e-05
4918,14914,4.305675778860692e-05
4919,12812,4.305675778860692e-05
4920,12813,4.305675778860692e-05
4921,12819,4.305675778860692e-05
4922,12814,4.305675778860692e-05
4923,12815,4.305675778860692e-05
4924,12816,4.305675778860692e-05
4925,12817,4.305675778860692e-05
4926,12818,4.305675778860692e-05
4927,23297,4.305675778860692e-05
4928,23298,4.305675778860692e-05
4929,23299,4.305675778860692e-05
4930,23301,4.305675778860692e-05
4931,23300,4.305675778860692e-05
4932,12825,4.305675778860692e-05
4933,23288,4.305675778860692e-05
4934,4980,4.305675778860692e-05
4935,14913,4.305675778860692e-05
4936,23289,4.305675778860692e-05
4937,23290,4.305675778860692e-05
4938,23291,4.305675778860692e-05
4939,23292,4.305675778860692e-05
4940,12826,4.305675778860692e-05
4941,23293,4.305675778860692e-05
4942,23294,4.305675778860692e-05
4943,23295,4.305675778860692e-05
4944,15522,4.3056509911485305e-05
4945,15523,4.3056509911485305e-05
4946,15533,4.3056509911485305e-05
4947,15521,4.3056509911485305e-05
4948,15525,4.3056509911485305e-05
4949,15524,4.3056509911485305e-05
4950,15539,4.3056509911485305e-05
4951,15534,4.3056509911485305e-05
4952,15531,4.3056509911485305e-05
4953,15535,4.3056509911485305e-05
4954,15527,4.3056509911485305e-05
4955,15532,4.3056509911485305e-05
4956,15537,4.3056509911485305e-05
4957,15538,4.3056509911485305e-05
4958,15528,4.3056509911485305e-05
4959,15526,4.3056509911485305e-05
4960,15530,4.3056509911485305e-05
4961,7317,4.30553770833189e-05
4962,4270,4.305488379663092e-05
4963,1837,4.305449173963898e-05
4964,1819,4.305449173963898e-05
4965,12729,4.305002500046415e-05
4966,12753,4.305002500046415e-05
4967,12783,4.305002500046415e-05
4968,1971,4.30485618529716e-05
4969,2009,4.30485618529716e-05
4970,2031,4.30485618529716e-05
4971,5488,4.304820460095083e-05
4972,5514,4.304629620756264e-05
4973,22422,4.304627708599503e-05
4974,22427,4.304627708599503e-05
4975,22421,4.304627708599503e-05
4976,22419,4.304627708599503e-05
4977,22426,4.304627708599503e-05
4978,22424,4.304627708599503e-05
4979,6152,4.304549822145324e-05
4980,16820,4.304072129712214e-05
4981,16819,4.304072129712214e-05
4982,16818,4.304072129712214e-05
4983,16821,4.304072129712214e-05
4984,20288,4.303917297243517e-05
4985,13137,4.3035544547686915e-05
4986,13149,4.3035544547686915e-05
4987,13092,4.3035544547686915e-05
4988,13116,4.3035544547686915e-05
4989,7066,4.3035260920260255e-05
4990,9791,4.303220483018377e-05
4991,9763,4.303220483018377e-05
4992,9764,4.303220483018377e-05
4993,9805,4.303220483018377e-05
4994,9797,4.303220483018377e-05
4995,9768,4.303220483018377e-05
4996,2563,4.303163891036707e-05
4997,1908,4.3030687887134535e-05
4998,3248,4.303052529073609e-05
4999,13173,4.303033244000759e-05
5000,13168,4.303033244000759e-05
5001,12083,4.303033244000759e-05
5002,13185,4.303033244000759e-05
5003,13172,4.303033244000759e-05
5004,13182,4.303033244000759e-05
5005,13181,4.303033244000759e-05
5006,13180,4.303033244000759e-05
5007,13179,4.303033244000759e-05
5008,13178,4.303033244000759e-05
5009,13183,4.303033244000759e-05
5010,13174,4.303033244000759e-05
5011,13171,4.303033244000759e-05
5012,6311,4.3029503915101355e-05
5013,6278,4.3029503915101355e-05
5014,11584,4.302901284755261e-05
5015,11581,4.302901284755261e-05
5016,12098,4.302513510011107e-05
5017,12103,4.302513510011107e-05
5018,12115,4.302513510011107e-05
5019,16849,4.302266051454202e-05
5020,16847,4.302266051454202e-05
5021,16844,4.302266051454202e-05
5022,16845,4.302266051454202e-05
5023,16850,4.302266051454202e-05
5024,16846,4.302266051454202e-05
5025,16848,4.302266051454202e-05
5026,16851,4.302266051454202e-05
5027,2267,4.3022316068043946e-05
5028,9796,4.3021579432347806e-05
5029,6456,4.302152414855114e-05
5030,101,4.3020393630130076e-05
5031,1296,4.301926373535527e-05
5032,5251,4.3017894858968255e-05
5033,7777,4.3015769206625194e-05
5034,15599,4.3014785675986095e-05
5035,15605,4.3014785675986095e-05
5036,15634,4.3014785675986095e-05
5037,14296,4.301466235236329e-05
5038,5071,4.3012030764337205e-05
5039,5070,4.3012030764337205e-05
5040,5116,4.30116841370521e-05
5041,6735,4.301014388698291e-05
5042,14414,4.3007752080421374e-05
5043,18915,4.300120834693485e-05
5044,13848,4.299923167726113e-05
5045,20043,4.299894126581437e-05
5046,20041,4.299894126581437e-05
5047,20044,4.299894126581437e-05
5048,6958,4.2996797893085566e-05
5049,6950,4.2996797893085566e-05
5050,1930,4.2995206168853674e-05
5051,3237,4.299407106984688e-05
5052,3215,4.299407106984688e-05
5053,1495,4.299274262844217e-05
5054,1503,4.299274262844217e-05
5055,1488,4.299274262844217e-05
5056,1496,4.299274262844217e-05
5057,1497,4.299274262844217e-05
5058,1499,4.299274262844217e-05
5059,1500,4.299274262844217e-05
5060,1501,4.299274262844217e-05
5061,1498,4.299274262844217e-05
5062,1502,4.299274262844217e-05
5063,1484,4.299274262844217e-05
5064,1487,4.299274262844217e-05
5065,1489,4.299274262844217e-05
5066,1486,4.299274262844217e-05
5067,1490,4.299274262844217e-05
5068,1485,4.299274262844217e-05
5069,1491,4.299274262844217e-05
5070,1492,4.299274262844217e-05
5071,1493,4.299274262844217e-05
5072,1494,4.299274262844217e-05
5073,2646,4.2992229196836854e-05
5074,9555,4.29913551282215e-05
5075,11958,4.299132636262511e-05
5076,22309,4.299112787824572e-05
5077,22284,4.299112787824572e-05
5078,22277,4.299112787824572e-05
5079,4168,4.299063951933374e-05
5080,4165,4.299063951933374e-05
5081,4164,4.299063951933374e-05
5082,4166,4.299063951933374e-05
5083,4167,4.299063951933374e-05
5084,4161,4.299063951933374e-05
5085,4162,4.299063951933374e-05
5086,1230,4.2990276009940625e-05
5087,7545,4.2988965386934736e-05
5088,1045,4.2988699589552246e-05
5089,2644,4.2987775152565264e-05
5090,9578,4.298761026418436e-05
5091,3649,4.2985798366695605e-05
5092,12022,4.298560185024405e-05
5093,9535,4.298403901452022e-05
5094,12024,4.29814757371328e-05
5095,12029,4.29814757371328e-05
5096,15776,4.298019162799581e-05
5097,6258,4.297856730848158e-05
5098,7391,4.2974062494708416e-05
5099,3274,4.2973113610096845e-05
5100,17126,4.2973113610096845e-05
5101,17129,4.2973113610096845e-05
5102,15591,4.2973113610096845e-05
5103,3275,4.2973113610096845e-05
5104,3273,4.2973113610096845e-05
5105,12142,4.2973113610096845e-05
5106,3272,4.2973113610096845e-05
5107,3271,4.2973113610096845e-05
5108,3270,4.2973113610096845e-05
5109,12141,4.2973113610096845e-05
5110,3269,4.2973113610096845e-05
