,katz_centrality,vertex
6024,0.001031928,4505
6025,0.001031928,4497
6026,0.001031928,4572
6027,0.001031928,4594
6028,0.001031928,4604
6029,0.001031928,4569
6030,0.001031928,4493
6031,0.001031928,4596
6032,0.001031928,4489
6033,0.001031928,4617
6034,0.001031928,4573
6035,0.001031928,4504
6036,0.001031928,4566
6037,0.001031928,4548
6038,0.001031928,4562
6039,0.001031928,4583
6040,0.001031928,4629
6041,0.001031928,4620
6042,0.001031928,4528
6043,0.001031928,4610
6044,0.001031928,4530
6045,0.001031928,4513
6046,0.001031928,4560
6047,0.001031928,4558
6048,0.001031928,4516
6049,0.001031928,4625
6050,0.001031928,4519
6051,0.001031928,4575
6052,0.001031928,4553
6053,0.001031928,4602
6054,0.001031928,4546
6055,0.001031928,4600
6056,0.001031928,4578
6057,0.001031928,4591
6058,0.001031928,4486
6059,0.001031928,4510
6060,0.001031928,4494
6061,0.001031928,4538
6062,0.001031928,4549
6063,0.001031928,4531
6064,0.001031928,4511
6065,0.001031928,4579
6066,0.001031928,4581
6067,0.001031928,4522
6068,0.001031928,4543
6069,0.001031928,4506
6070,0.001031928,4607
6071,0.001031928,4568
6072,0.001031928,4608
6073,0.001031928,4590
6074,0.001031928,4588
6075,0.001031928,4555
6076,0.001031928,4551
6077,0.001031928,4552
6078,0.001031928,4526
6079,0.001031928,4609
6080,0.001031928,4501
6081,0.001031928,4544
6082,0.001031928,4545
6083,0.001031928,4515
6084,0.001031928,4563
6085,0.001031928,4536
6086,0.001011748,19385
6087,0.001011748,19341
6088,0.001011748,19409
6089,0.001011748,19340
6090,0.001011748,19402
6091,0.001011748,19364
6092,0.001011748,19394
6093,0.001011748,19405
6094,0.001011748,19352
6095,0.001011748,19357
6096,0.001011748,19331
6097,0.001011748,19391
6098,0.001011748,19358
6099,0.001011748,19378
6100,0.001011748,19347
6101,0.001011748,19377
6102,0.001011748,19338
6103,0.001011748,19317
6104,0.001011748,19353
6105,0.001011748,19406
6106,0.001011748,19350
6107,0.001011748,19321
6108,0.001011748,19376
6109,0.001011748,19401
6110,0.001011748,19337
6111,0.001011748,19333
6112,0.001011748,19322
6113,0.001011748,19327
6114,0.001011748,19323
6115,0.001011748,19399
6116,0.001011748,19356
6117,0.001011748,19387
6118,0.001011748,19396
6119,0.001011748,19397
6120,0.001011748,19365
6121,0.001011748,19383
6122,0.001011748,19375
6123,0.001011748,19343
6124,0.001011748,19325
6125,0.001011748,19379
6126,0.001011748,19408
6127,0.001011748,19372
6128,0.001011748,19346
6129,0.001011748,19354
6130,0.001011748,19407
6131,0.001011748,19342
6132,0.001011748,19382
6133,0.001011748,19319
6134,0.001011748,19360
6135,0.001011748,19368
6136,0.001011748,19380
6137,0.001011748,19389
6138,0.001011748,19392
6139,0.001011748,19393
6140,0.001011748,19339
6141,0.001011748,19328
6142,0.001011748,19381
6143,0.001011748,19320
6144,0.001011748,19369
6145,0.001011748,19335
6146,0.001011748,19361
6147,0.001011748,19363
6148,0.001011748,19403
6149,0.001011748,19404
6150,0.001011748,19318
6151,0.001011748,19398
6152,0.001011748,19349
6153,0.001011748,19332
6154,0.001011748,19326
6155,0.001011748,19367
6156,0.001011748,19373
6157,0.001011748,19366
6158,0.001011748,19370
6159,0.001011748,19355
6160,0.001011748,19351
6161,0.001011748,19336
6162,0.001011748,19371
6163,0.001011748,19390
6164,0.001011748,19374
6165,0.001011748,19345
6166,0.001011748,19324
6167,0.001011748,19388
6168,0.001011748,19344
6169,0.001011748,19334
6170,0.001011748,19362
6171,0.001011748,19386
6172,0.001011748,19329
6173,0.001011748,19348
6174,0.001011748,19384
6175,0.001011748,19330
6176,0.001011748,19400
6177,0.001011748,19395
6178,0.001011748,19359
6179,0.001011377,7232
6180,0.001011377,7236
6181,0.001011377,7127
6182,0.001011377,7109
6183,0.001011377,7138
6184,0.001011377,7110
6185,0.001011377,7213
6186,0.001011377,7117
6187,0.001011377,7104
6188,0.001011377,7152
6189,0.001011377,7258
6190,0.001011377,7125
6191,0.001011377,7240
6192,0.001011377,7122
6193,0.001011377,7173
6194,0.001011377,7237
6195,0.001011377,7199
6196,0.001011377,7261
6197,0.001011377,7186
6198,0.001011377,7255
6199,0.001011377,7126
6200,0.001011377,7179
6201,0.001011377,7225
6202,0.001011377,7233
6203,0.001011377,7141
6204,0.001011377,7231
6205,0.001011377,7251
6206,0.001011377,7256
6207,0.001011377,7146
6208,0.001011377,7212
6209,0.001011377,7158
6210,0.001011377,7176
6211,0.001011377,7153
6212,0.001011377,7131
6213,0.001011377,7151
6214,0.001011377,7175
6215,0.001011377,7156
6216,0.001011377,7221
6217,0.001011377,7215
6218,0.001011377,7118
6219,0.001011377,7181
6220,0.001011377,7259
6221,0.001011377,7123
6222,0.001011377,7189
6223,0.001011377,7164
6224,0.001011377,7133
6225,0.001011377,7202
6226,0.001011377,7227
6227,0.001011377,7211
6228,0.001011377,7244
6229,0.001011377,7207
6230,0.001011377,7160
6231,0.001011377,7140
6232,0.001011377,7241
6233,0.001011377,7196
6234,0.001011377,7209
6235,0.001011377,7116
6236,0.001011377,7248
6237,0.001011377,7135
6238,0.001011377,7204
6239,0.001011377,7206
6240,0.001011377,7139
6241,0.001011377,7107
6242,0.001011377,7208
6243,0.001011377,7192
6244,0.001011377,7130
6245,0.001011377,7120
6246,0.001011377,7205
6247,0.001011377,7159
6248,0.001011377,7222
6249,0.001011377,7168
6250,0.001011377,7193
6251,0.001011377,7119
6252,0.001011377,7191
6253,0.001011377,7246
6254,0.001011377,7201
6255,0.001011377,7113
6256,0.001011377,7220
6257,0.001011377,7253
6258,0.001011377,7242
6259,0.001011377,7171
6260,0.001011377,7180
6261,0.001011377,7260
6262,0.001011377,7178
6263,0.001011377,7214
6264,0.001011377,7243
6265,0.001011377,7247
6266,0.001011377,7216
6267,0.001011377,7249
6268,0.001011377,7132
6269,0.001011377,7144
6270,0.001011377,7235
6271,0.001011377,7252
6272,0.001011377,7239
6273,0.001011377,7155
6274,0.001011377,7149
6275,0.001011377,7165
6276,0.001011377,7218
6277,0.001011377,7148
6278,0.001011377,7162
6279,0.001011377,7188
6280,0.001011377,7121
6281,0.001011377,7187
6282,0.001011377,7147
6283,0.001011377,7124
6284,0.001011377,7195
6285,0.001011377,7234
6286,0.001011377,7184
6287,0.001011377,7167
6288,0.001011377,7177
6289,0.001011377,7136
6290,0.001011377,7154
6291,0.001011377,7229
6292,0.001011377,7157
6293,0.001011377,7190
6294,0.001011377,7194
6295,0.001011377,7114
6296,0.001011377,7161
6297,0.001011377,7134
6298,0.001011377,7111
6299,0.001011377,7143
6300,0.001011377,7230
6301,0.001011377,7257
6302,0.001011377,7166
6303,0.001011377,7142
6304,0.001011377,7219
6305,0.001011377,7203
6306,0.001011377,7172
6307,0.001011377,7182
6308,0.001011377,7200
6309,0.001011377,7197
6310,0.001011377,7106
6311,0.001011377,7150
6312,0.001011377,7217
6313,0.001011377,7210
6314,0.001011377,7105
6315,0.001011377,7245
6316,0.001011377,7254
6317,0.001011377,7128
6318,0.001011377,7226
6319,0.001011377,7185
6320,0.001011377,7174
6321,0.001011377,7228
6322,0.001011377,7223
6323,0.001011377,7103
6324,0.001011377,7137
6325,0.001011377,7224
6326,0.001011377,7145
6327,0.001011377,7163
6328,0.001009991,18924
6329,0.001009991,18969
6330,0.001009991,18955
6331,0.001009991,19016
6332,0.001009991,18925
6333,0.001009991,19003
6334,0.001009991,18945
6335,0.001009991,19018
6336,0.001009991,19030
6337,0.001009991,18999
6338,0.001009991,18970
6339,0.001009991,18954
6340,0.001009991,18939
6341,0.001009991,18975
6342,0.001009991,18947
6343,0.001009991,18921
6344,0.001009991,18953
6345,0.001009991,19010
6346,0.001009991,18948
6347,0.001009991,18963
6348,0.001009991,18934
6349,0.001009991,18971
6350,0.001009991,18987
6351,0.001009991,18950
6352,0.001009991,19012
6353,0.001009991,18980
6354,0.001009991,18946
6355,0.001009991,18979
6356,0.001009991,19005
6357,0.001009991,18966
6358,0.001009991,18983
6359,0.001009991,18968
6360,0.001009991,19001
6361,0.001009991,19004
6362,0.001009991,18919
6363,0.001009991,18943
6364,0.001009991,18920
6365,0.001009991,18962
6366,0.001009991,19008
6367,0.001009991,18951
6368,0.001009991,18992
6369,0.001009991,18997
6370,0.001009991,18995
6371,0.001009991,18991
6372,0.001009991,18938
6373,0.001009991,18984
6374,0.001009991,18957
6375,0.001009991,18949
6376,0.001009991,18952
6377,0.001009991,18981
6378,0.001009991,18988
6379,0.001009991,18974
6380,0.001009991,18976
6381,0.001009991,18958
6382,0.001009991,18932
6383,0.001009991,18977
6384,0.001009991,18937
6385,0.001009991,18930
6386,0.001009991,18926
6387,0.001009991,18918
6388,0.001009991,18978
6389,0.001009991,18996
6390,0.001009991,19022
6391,0.001009991,19002
6392,0.001009991,18986
6393,0.001009991,18982
6394,0.001009991,19025
6395,0.001009991,19019
6396,0.001009991,18941
6397,0.001009991,18961
6398,0.001009991,18972
6399,0.001009991,18956
6400,0.001009991,18931
6401,0.001009991,18989
6402,0.001009991,18942
6403,0.001009991,19009
6404,0.001009991,19020
6405,0.001009991,18990
6406,0.001009991,19021
6407,0.001009991,18994
6408,0.001009991,19007
6409,0.001009991,18998
6410,0.001009991,18927
6411,0.001009991,19014
6412,0.001009991,18960
6413,0.001009991,19031
6414,0.001009991,18944
6415,0.001009991,18967
6416,0.001009991,18964
6417,0.001009991,18936
6418,0.001009991,18993
6419,0.001009991,18965
6420,0.001009991,19000
6421,0.001009991,18923
6422,0.001009991,18935
6423,0.001009991,19027
6424,0.001003537,17279
6425,0.001003537,17260
6426,0.001003537,17218
6427,0.001003537,17239
6428,0.001003537,17214
6429,0.001003537,17290
6430,0.001003537,17224
6431,0.001003537,17213
6432,0.001003537,17309
6433,0.001003537,17228
6434,0.001003537,17266
6435,0.001003537,17291
6436,0.001003537,17210
6437,0.001003537,17302
6438,0.001003537,17220
6439,0.001003537,17247
6440,0.001003537,17267
6441,0.001003537,17245
6442,0.001003537,17274
6443,0.001003537,17209
6444,0.001003537,17281
6445,0.001003537,17325
6446,0.001003537,17215
6447,0.001003537,17293
6448,0.001003537,17256
6449,0.001003537,17231
6450,0.001003537,17287
6451,0.001003537,17311
6452,0.001003537,17315
6453,0.001003537,17257
6454,0.001003537,17298
6455,0.001003537,17219
6456,0.001003537,17335
6457,0.001003537,17324
6458,0.001003537,17226
6459,0.001003537,17316
6460,0.001003537,17261
6461,0.001003537,17217
6462,0.001003537,17334
6463,0.001003537,17265
6464,0.001003537,17282
6465,0.001003537,17286
6466,0.001003537,17235
6467,0.001003537,17308
6468,0.001003537,17330
6469,0.001003537,17222
6470,0.001003537,17322
6471,0.001003537,17277
6472,0.001003537,17304
6473,0.001003537,17205
6474,0.001003537,17207
6475,0.001003537,17318
6476,0.001003537,17248
6477,0.001003537,17305
6478,0.001003537,17259
6479,0.001003537,17297
6480,0.001003537,17232
6481,0.001003537,17251
6482,0.001003537,17234
6483,0.001003537,17280
6484,0.001003537,17268
6485,0.001003537,17269
6486,0.001003537,17312
6487,0.001003537,17321
6488,0.001003537,17203
6489,0.001003537,17328
6490,0.001003537,17339
6491,0.001003537,17264
6492,0.001003537,17303
6493,0.001003537,17250
6494,0.001003537,17319
6495,0.001003537,17262
6496,0.001003537,17306
6497,0.001003537,17223
6498,0.001003537,17310
6499,0.001003537,17300
6500,0.001003537,17336
6501,0.001003537,17271
6502,0.001003537,17255
6503,0.001003537,17288
6504,0.001003537,17240
6505,0.001003537,17294
6506,0.001003537,17241
6507,0.001003537,17317
6508,0.001003537,17252
6509,0.001003537,17238
6510,0.001003537,17338
6511,0.001003537,17229
6512,0.001003537,17216
6513,0.001003537,17292
6514,0.001003537,17332
6515,0.001003537,17230
6516,0.001003537,17301
6517,0.001003537,17320
6518,0.001003537,17333
6519,0.001003537,17307
6520,0.001003537,17326
6521,0.001003537,17278
6522,0.001003537,17212
6523,0.001003537,17331
6524,0.001003537,17283
6525,0.001003537,17270
6526,0.001003537,17273
6527,0.001003537,17275
6528,0.001003537,17225
6529,0.001003537,17242
6530,0.001003537,17296
6531,0.001003537,17254
6532,0.001003537,17243
6533,0.001003537,17295
6534,0.001003537,17276
6535,0.001003537,17233
6536,0.001003537,17204
6537,0.001003537,17313
6538,0.001003537,17263
6539,0.001003537,17253
6540,0.001003537,17237
6541,0.001003537,17329
6542,0.001003537,17323
6543,0.001003537,17208
6544,0.001003537,17272
6545,0.001003537,17206
6546,0.001003537,17249
6547,0.001003537,17246
6548,0.001003537,17258
6549,0.001003537,17299
6550,0.001003537,17337
6551,0.001003537,17284
6552,0.001003537,17236
6553,0.001003537,17285
6554,0.001003537,17244
6555,0.001003031,12365
6556,0.001003031,12476
6557,0.001003031,12410
6558,0.001003031,12372
6559,0.001003031,12457
6560,0.001003031,12387
6561,0.001003031,12368
6562,0.001003031,12447
6563,0.001003031,12474
6564,0.001003031,12446
6565,0.001003031,12417
6566,0.001003031,12435
6567,0.001003031,12442
6568,0.001003031,12437
6569,0.001003031,12441
6570,0.001003031,12371
6571,0.001003031,12383
6572,0.001003031,12453
6573,0.001003031,12403
6574,0.001003031,12440
6575,0.001003031,12376
6576,0.001003031,12456
6577,0.001003031,12408
6578,0.001003031,12392
6579,0.001003031,12449
6580,0.001003031,12460
6581,0.001003031,12374
6582,0.001003031,12424
6583,0.001003031,12415
6584,0.001003031,12356
6585,0.001003031,12432
6586,0.001003031,12439
6587,0.001003031,12478
6588,0.001003031,12378
6589,0.001003031,12366
6590,0.001003031,12411
6591,0.001003031,12361
6592,0.001003031,12405
6593,0.001003031,12397
6594,0.001003031,12465
6595,0.001003031,12481
6596,0.001003031,12429
6597,0.001003031,12425
6598,0.001003031,12414
6599,0.001003031,12443
6600,0.001003031,12401
6601,0.001003031,12458
6602,0.001003031,12422
6603,0.001003031,12431
6604,0.001003031,12382
6605,0.001003031,12434
6606,0.001003031,12404
6607,0.001003031,12427
6608,0.001003031,12391
6609,0.001003031,12430
6610,0.001003031,12451
6611,0.001003031,12445
6612,0.001003031,12448
6613,0.001003031,12436
6614,0.001003031,12421
6615,0.001003031,12399
6616,0.001003031,12386
6617,0.001003031,12428
6618,0.001003031,12359
6619,0.001003031,12413
6620,0.001003031,12454
6621,0.001003031,12406
6622,0.001003031,12471
6623,0.001003031,12388
6624,0.001003031,12450
6625,0.001003031,12409
6626,0.001003031,12426
6627,0.001003031,12433
6628,0.001003031,12394
6629,0.001003031,12407
6630,0.001003031,12377
6631,0.001003031,12420
6632,0.001003031,12416
6633,0.001003031,12455
6634,0.001003031,12412
6635,0.001003031,12393
6636,0.001003031,12485
6637,0.001003031,12423
6638,0.001003031,12468
6639,0.001003031,12438
6640,0.001003031,12358
6641,0.001003031,12381
6642,0.001003031,12418
6643,0.001003031,12369
6644,0.001003031,12461
6645,0.001003031,12467
6646,0.001003031,12452
6647,0.001003031,12396
6648,0.001003031,12419
6649,0.001003031,12402
6650,0.001003031,12444
6651,0.001003031,12384
6652,0.001003031,12370
6653,0.001003031,12483
6654,0.001003031,12357
6655,0.001003031,12463
6656,0.000999151,18246
6657,0.000999151,18281
6658,0.000999151,18303
6659,0.000999151,18255
6660,0.000999151,18314
6661,0.000999151,18207
6662,0.000999151,18253
6663,0.000999151,18239
6664,0.000999151,18254
6665,0.000999151,18186
6666,0.000999151,18260
6667,0.000999151,18310
6668,0.000999151,18240
6669,0.000999151,18237
6670,0.000999151,18187
6671,0.000999151,18188
6672,0.000999151,18295
6673,0.000999151,18201
6674,0.000999151,18257
6675,0.000999151,18323
6676,0.000999151,18264
6677,0.000999151,18210
6678,0.000999151,18321
6679,0.000999151,18285
6680,0.000999151,18275
6681,0.000999151,18249
6682,0.000999151,18317
6683,0.000999151,18313
6684,0.000999151,18191
6685,0.000999151,18305
6686,0.000999151,18241
6687,0.000999151,18312
6688,0.000999151,18248
6689,0.000999151,18311
6690,0.000999151,18225
6691,0.000999151,18266
6692,0.000999151,18297
6693,0.000999151,18236
6694,0.000999151,18280
6695,0.000999151,18190
6696,0.000999151,18318
6697,0.000999151,18252
6698,0.000999151,18194
6699,0.000999151,18222
6700,0.000999151,18286
6701,0.000999151,18245
6702,0.000999151,18244
6703,0.000999151,18216
6704,0.000999151,18291
6705,0.000999151,18235
6706,0.000999151,18279
6707,0.000999151,18273
6708,0.000999151,18238
6709,0.000999151,18247
6710,0.000999151,18276
6711,0.000999151,18223
6712,0.000999151,18299
6713,0.000999151,18251
6714,0.000999151,18309
6715,0.000999151,18265
6716,0.000999151,18230
6717,0.000999151,18208
6718,0.000999151,18219
6719,0.000999151,18196
6720,0.000999151,18212
6721,0.000999151,18211
6722,0.000999151,18302
6723,0.000999151,18233
6724,0.000999151,18282
6725,0.000999151,18274
6726,0.000999151,18193
6727,0.000999151,18200
6728,0.000999151,18301
6729,0.000999151,18221
6730,0.000999151,18197
6731,0.000999151,18277
6732,0.000999151,18284
6733,0.000999151,18315
6734,0.000999151,18224
6735,0.000999151,18324
6736,0.000999151,18250
6737,0.000999151,18289
6738,0.000999151,18294
6739,0.000999151,18228
6740,0.000999151,18214
6741,0.000999151,18307
6742,0.000999151,18316
6743,0.000999151,18287
6744,0.000999151,18262
6745,0.000999151,18322
6746,0.000999151,18215
6747,0.000999151,18256
6748,0.000999151,18283
6749,0.000999151,18296
6750,0.000999151,18304
6751,0.000999151,18288
6752,0.000999151,18269
6753,0.000999151,18319
6754,0.000999151,18272
6755,0.000999151,18205
6756,0.000999151,18195
6757,0.000999151,18306
6758,0.000999151,18199
6759,0.000999151,18298
6760,0.000999151,18268
6761,0.000999151,18209
6762,0.000999151,18308
6763,0.000999151,18234
6764,0.000999151,18198
6765,0.000999151,18261
6766,0.000999151,18270
6767,0.000999151,18278
6768,0.000999151,18218
6769,0.000999151,18267
6770,0.000999151,18217
6771,0.000999151,18258
6772,0.000999151,18226
6773,0.000999151,18189
6774,0.000999151,18242
6775,0.000999151,18292
6776,0.000999151,18204
6777,0.000999151,18290
6778,0.000999151,18220
6779,0.000999151,18271
6780,0.000999151,18259
6781,0.000999151,18320
6782,0.000999151,18232
6783,0.000999151,18231
6784,0.000999151,18293
6785,0.000999151,18263
6786,0.000999151,18202
6787,0.000999151,18227
6788,0.000999151,18192
6789,0.000999151,18203
6790,0.000999151,18213
6791,0.000999151,18300
6792,0.000999151,18206
6793,0.000999151,18243
6794,0.000998914,8683
6795,0.000998914,8790
6796,0.000998914,8694
6797,0.000998914,8765
6798,0.000998914,8805
6799,0.000998914,8784
6800,0.000998914,8789
6801,0.000998914,8796
6802,0.000998914,8782
6803,0.000998914,8753
6804,0.000998914,8743
6805,0.000998914,8735
6806,0.000998914,8716
6807,0.000998914,8783
6808,0.000998914,8771
6809,0.000998914,8759
6810,0.000998914,8758
6811,0.000998914,8785
6812,0.000998914,8812
6813,0.000998914,8806
6814,0.000998914,8689
6815,0.000998914,8798
6816,0.000998914,8726
6817,0.000998914,8808
6818,0.000998914,8788
6819,0.000998914,8775
6820,0.000998914,8749
6821,0.000998914,8704
6822,0.000998914,8762
6823,0.000998914,8810
6824,0.000998914,8793
6825,0.000998914,8734
6826,0.000998914,8779
6827,0.000998914,8756
6828,0.000998914,8698
6829,0.000998914,8787
6830,0.000998914,8684
6831,0.000998914,8717
6832,0.000998914,8780
6833,0.000998914,8804
6834,0.000998914,8750
6835,0.000998914,8807
6836,0.000998914,8729
6837,0.000998914,8781
6838,0.000998914,8709
6839,0.000998914,8701
6840,0.000998914,8738
6841,0.000998914,8678
6842,0.000998914,8690
